State_Name,Assembly_No,Year,Total_Constituencies,Majority_Constituencies,Largest_Party,Largest_Party_Vote_Share,Largest_Party_By_Seats,Seats_Won,Largest_Party_Centre,LParty_Seats,Coalition_Centre,Coalition_Name,Majority_Party,Coalition_State,Coalition_Leader,Turnover,ENOP_Mean,ENOP_Median,SOP,State_Turnout,SOP_Normalized,State_Turnout_Normalized,ENOP_Median_Normalized,Contestation_Normalized,DemIndex,W_DemIndex,DemIndex_NoTurnover
Andhra_Pradesh,3,1962,300,151,INC,47.2518257669881,INC,177,INC,361,0,No Coalition,INC,0,NA,NA,2.3518707482993197,2.17,0.41,0.6149669457549267,0.5271428571428571,0.553706074456113,0.16344463971880488,0.345293748430831,NA,NA,0.19119124597787204
Andhra_Pradesh,4,1967,287,144,INC,45.424167582587735,INC,165,INC,283,0,No Coalition,INC,0,NA,1,2.4637543859649123,2.33,0.4250871080139373,0.6375710025689999,0.5465405674464908,0.5853590743977137,0.21968365553602814,0.38311211149125945,1.2242581509730774,0.4569807056811541,0.22425815097307733
Andhra_Pradesh,5,1972,287,144,INC,52.29449485934108,INC,219,INC,352,0,No Coalition,INC,0,NA,0,2.262037037037037,2.08,0.23693379790940766,0.580814342449253,0.304629168740667,0.5058813693895888,0.1318101933216169,0.21821968103114192,0.11039327106779336,0.07727528974745534,0.11039327106779336
Andhra_Pradesh,6,1978,294,148,INC(I),39.246568241645335,INC(I),175,JP,295,1,Janata Party + allies,INC(I),0,NA,1,2.8674149659863946,2.78,0.40476190476190477,0.7098518956340047,0.5204081632653061,0.6865757331056769,0.3778558875219683,0.4491320253936372,1.3083631495958739,0.5158542047171117,0.30836314959587396
Andhra_Pradesh,7,1983,294,148,IND,55.994387679261614,IND,219,INC,353,0,No Coalition,IND,0,NA,1,2.5145238095238094,2.27,0.25510204081632654,0.6630864415628197,0.32798833819241985,0.6210889522521379,0.19859402460456943,0.2632911813984946,1.1635272439920186,0.414469070794413,0.1635272439920186
Andhra_Pradesh,8,1985,294,148,TDP,46.20722888296876,TDP,202,INC,404,0,No Coalition,TDP,0,NA,1,2.1451700680272108,2.04,0.3129251700680272,0.6648477658262096,0.402332361516035,0.623555376631832,0.11775043936731107,0.26004140044167307,1.1621502133922765,0.41350514937459354,0.1621502133922765
Andhra_Pradesh,9,1989,294,148,INC,47.09334658182263,INC,181,INC,197,1,National Front + allies,INC,0,NA,1,2.1990136054421767,2.08,0.3843537414965986,0.6773088429697844,0.4941690962099125,0.6410049201957239,0.1318101933216169,0.3129896447657647,1.200627902265167,0.44043953158561683,0.20062790226516694
Andhra_Pradesh,10,1994,294,148,TDP,44.140139617277725,TDP,216,INC,232,1,Congress + allies,TDP,0,NA,1,2.3854761904761905,2.22,0.2653061224489796,0.6961826863583128,0.34110787172011664,0.6674344132990558,0.18101933216168722,0.26106360194090195,1.174242831995164,0.4219699823966149,0.17424283199516413
Andhra_Pradesh,11,1999,294,148,TDP,43.8711361908225,TDP,180,BJP,182,1,NDA,TDP,0,NA,1,2.3665646258503403,2.17,0.3877551020408163,0.6708292392843662,0.4985422740524781,0.6319313765940971,0.16344463971880488,0.33099345688564147,1.2091651508533823,0.4464156055973676,0.20916515085338236
Andhra_Pradesh,12,2004,294,148,INC,38.56408561997699,INC,185,INC,145,1,UPA,INC,0,NA,1,2.3356802721088434,2.17,0.3707482993197279,0.699317360887543,0.4766763848396502,0.671823972815155,0.16344463971880488,0.32006051227922755,1.2150243249006845,0.45051702743047906,0.21502432490068438
Andhra_Pradesh,13,2009,294,148,INC,36.46780720333794,INC,156,INC,206,1,UPA,INC,0,NA,1,3.2486054421768706,3.12,0.46938775510204084,0.7264951606051511,0.6034985422740525,0.7098816940441466,0.49736379613356774,0.5504311692038102,1.390741010849101,0.5735187075943707,0.39074101084910107
Andhra_Pradesh,14,2014,175,88,TDP,44.614245440412716,TDP,102,BJP,282,0,No Coalition,TDP,0,NA,1,2.3410285714285712,2.22,0.41714285714285715,0.7875797274080787,0.5363265306122449,0.7954198700162572,0.18101933216168722,0.35867293138696604,1.2852955764621705,0.4997069035235193,0.28529557646217046
Andhra_Pradesh,15,2019,175,88,YSRCP,49.9479891808327,YSRCP,151,BJP,303,0,No Coalition,YSRCP,0,NA,1,2.4402857142857144,2.33,0.13714285714285715,0.7970832161661325,0.1763265306122449,0.8087278320152024,0.21968365553602814,0.19800509307413652,1.1601322296498149,0.41209256075487033,0.1601322296498148
Arunachal_Pradesh,1,1978,30,16,JNP,42.082421314816216,JNP,17,JP,295,1,Janata Party + allies,JNP,0,NA,NA,2.501785714285714,2.13,0.43333333333333335,0.66232305474784,0.5571428571428572,0.6200199634857088,0.14938488576449907,0.3532638714536781,NA,NA,0.21903065267952962
Arunachal_Pradesh,2,1980,30,16,INC(I),42.58007107020964,INC(I),13,INC,353,0,No Coalition,No Majority,1,INC(I),1,2.3789655172413795,2.22,0.5666666666666667,0.6406254101957314,0.7285714285714285,0.5896362342556011,0.18101933216168722,0.45479538036655787,1.2681638354361808,0.4877146848053266,0.2681638354361809
Arunachal_Pradesh,3,1984,30,16,INC,43.07239772691875,INC,21,INC,404,0,No Coalition,INC,0,NA,1,2.883793103448276,2.63,0.3,0.7043404399365609,0.3857142857142857,0.6788579102252853,0.3251318101933216,0.35542304795380364,1.2412817475798206,0.46889722330587436,0.24128174757982052
Arunachal_Pradesh,4,1990,60,31,INC,44.24631478839753,INC,37,INC,197,1,National Front + allies,INC,0,NA,1,2.5150877192982457,2.5,0.38333333333333336,0.6829605167914171,0.4928571428571429,0.6489190938601038,0.27943760984182775,0.3861473763494853,1.2505784055571645,0.4754048838900151,0.2505784055571645
Arunachal_Pradesh,5,1995,60,31,INC,50.501262867002325,INC,43,INC,232,1,Congress + allies,INC,0,NA,0,2.2786666666666666,2.04,0.2833333333333333,0.7955546899724907,0.36428571428571427,0.8065874003256148,0.11775043936731107,0.24101807682651266,0.19440214401897615,0.1360815008132833,0.19440214401897615
Arunachal_Pradesh,6,1999,59,30,INC,51.781392455507714,INC,52,BJP,182,1,NDA,INC,0,NA,0,2.3842857142857143,2,0.11864406779661017,0.6771168746123128,0.15254237288135594,0.6407361023256478,0.10369068541300526,0.1281165291471806,0.08208888552925475,0.05746221987047832,0.08208888552925475
Arunachal_Pradesh,7,2004,57,29,INC,44.02944183899318,INC,31,INC,145,1,UPA,INC,0,NA,0,2.3661403508771928,2.04,0.45614035087719296,0.7067553392611023,0.5864661654135338,0.6822395513531332,0.11775043936731107,0.35210830239042246,0.24022221025055518,0.1681555471753886,0.24022221025055518
Arunachal_Pradesh,8,2009,60,31,INC,50.37761327528182,INC,42,INC,206,1,UPA,INC,0,NA,0,2.1089473684210525,2,0.3,0.7662691279928742,0.3857142857142857,0.7655781293237203,0.10369068541300526,0.24470248556364546,0.18733887113868036,0.13113720979707624,0.18733887113868036
Arunachal_Pradesh,9,2014,60,31,INC,49.49830012276891,INC,42,BJP,282,0,No Coalition,INC,0,NA,0,2.262857142857143,2.04,0.3,0.6693567078952359,0.3857142857142857,0.6298693557649367,0.11775043936731107,0.2517323625407984,0.15855850101875818,0.11099095071313071,0.15855850101875818
Arunachal_Pradesh,10,2019,60,31,BJP,50.85843965778463,BJP,41,BJP,303,0,No Coalition,BJP,0,NA,1,2.296140350877193,2.04,0.31666666666666665,0.7721414383783273,0.40714285714285714,0.7738012656313623,0.11775043936731107,0.2624466482550841,1.203081548580493,0.4421570840063451,0.20308154858049307
Assam,3,1962,105,53,INC,48.24989024863747,INC,79,INC,361,0,No Coalition,INC,0,NA,NA,2.5734285714285714,2.44,0.24761904761904763,0.4944875552721364,0.3183673469387755,0.38499591011333123,0.25834797891036904,0.28835766292457227,NA,NA,0.11101652087579889
Assam,4,1967,125,63,INC,43.60050772661033,INC,73,INC,283,0,No Coalition,INC,0,NA,1,2.6219166666666665,2.44,0.416,0.5449330019382822,0.5348571428571428,0.45563587237813186,0.25834797891036904,0.3966025608837559,1.1807063538156712,0.4264944476709699,0.18070635381567127
Assam,5,1972,114,58,INC,53.198590386448494,INC,95,INC,352,0,No Coalition,INC,0,NA,0,2.5088392857142856,2.33,0.16666666666666666,0.5869882723289759,0.21428571428571427,0.5145268706697239,0.21968365553602814,0.2169846849108712,0.11164445091044661,0.07815111563731263,0.11164445091044661
Assam,6,1978,126,64,JNP,27.554489760318045,JNP,53,JP,295,1,Janata Party + allies,No Majority,1,JNP,1,4.1686507936507935,4,0.5793650793650794,0.6477536660098483,0.7448979591836735,0.5996181009056389,0.8066783831282953,0.7757881711559844,1.4651766298936102,0.6256236409255271,0.46517662989361014
Assam,7,1983,109,55,INC,52.533408967982794,INC,91,INC,353,0,No Coalition,INC,0,NA,1,2.2,2,0.1651376146788991,0.2999021993540093,0.21231979030144169,0.11251339468812879,0.10369068541300526,0.15800523785722348,1.0177777056898214,0.312444393982875,0.017777705689821455
Assam,8,1985,126,64,IND,61.50172843172833,IND,92,INC,404,0,No Coalition,IND,0,NA,1,3.0713492063492063,2.94,0.2698412698412698,0.7508981365790912,0.3469387755102041,0.7440537633957466,0.43409490333919154,0.39051683942469784,1.290565524043359,0.5033958668303512,0.2905655240433589
Assam,9,1991,126,64,INC,29.35267558272539,INC,66,INC,232,1,Congress + allies,INC,0,NA,1,4.3444,4,0.47619047619047616,0.7033898775412729,0.6122448979591836,0.6775268150289661,0.8066783831282953,0.7094616405437395,1.480679285702825,0.6364754999919775,0.480679285702825
Assam,10,1996,122,62,INC,30.558537462768626,AGP,59,BJP,161,1,United Front,No Majority,1,AGP,1,3.3395081967213116,3.12,0.5163934426229508,0.7502852722453147,0.6639344262295082,0.7431955548502275,0.49736379613356774,0.580649111181538,1.4315358383578545,0.6020750868504982,0.43153583835785453
Assam,11,2001,126,64,INC,39.75456839028275,INC,71,BJP,182,1,NDA,INC,0,NA,1,2.8364285714285713,2.7,0.4365079365079365,0.7370222257281185,0.5612244897959183,0.724622994442713,0.34973637961335685,0.4554804347046376,1.3300515965057431,0.5310361175540201,0.33005159650574317
Assam,12,2006,126,64,INC,31.865470110766044,INC,56,INC,145,1,UPA,No Majority,1,INC,1,3.790952380952381,3.45,0.5555555555555556,0.6988617484012148,0.7142857142857143,0.6711859677826176,0.6133567662565906,0.6638212402711525,1.445547501586051,0.6118832511102357,0.44554750158605105
Assam,13,2011,126,64,INC,39.388958897226864,INC,78,INC,206,1,UPA,INC,0,NA,0,3.0605555555555557,2.94,0.38095238095238093,0.7598620847316476,0.4897959183673469,0.756606193814906,0.43409490333919154,0.46194541085326923,0.349510759055955,0.2446575313391685,0.349510759055955
Assam,14,2016,126,64,INC,30.96248180487163,BJP,60,BJP,282,0,No Coalition,No Majority,1,BJP,1,2.8784920634920637,2.74,0.5238095238095238,0.846359429646354,0.673469387755102,0.8777304891595019,0.36379613356766266,0.5186327606613823,1.455219786709458,0.6186538506966206,0.45521978670945795
Assam,15,2021,126,64,BJP,33.21370678264127,BJP,60,BJP,303,0,No Coalition,No Majority,1,BJP,1,2.4046031746031744,2.27,0.5238095238095238,0.8204866500932569,0.673469387755102,0.8415002187961149,0.19859402460456943,0.4360317061798357,1.3669207761523752,0.5568445433066624,0.36692077615237506
Bihar,3,1962,318,160,INC,41.34904914344033,INC,185,INC,361,0,No Coalition,INC,0,NA,NA,2.8647798742138364,2.78,0.41823899371069184,0.44572265572098313,0.5377358490566038,0.3167092580605098,0.3778558875219683,0.45779586828928603,NA,NA,0.14498818978906666
Bihar,4,1967,318,160,INC,33.08652586012625,INC,128,INC,283,0,No Coalition,No Majority,1,JKD,1,3.568018867924528,3.45,0.5974842767295597,0.48811281153165187,0.7681940700808625,0.3760692043938672,0.6133567662565906,0.6907754181687266,1.259779361925554,0.4818455533478877,0.2597793619255539
Bihar,5,1969,318,160,INC,30.462050214651406,INC,118,INC,283,0,No Coalition,No Majority,1,INC,1,3.621509433962264,3.45,0.6289308176100629,0.5125196542176262,0.8086253369272237,0.4102466883945631,0.6133567662565906,0.7109910515919071,1.2916817243937477,0.5041772070756234,0.29168172439374784
Bihar,6,1972,318,160,INC,33.117659117981795,INC,167,INC,352,0,No Coalition,INC,0,NA,1,3.1113522012578616,2.94,0.4748427672955975,0.517880378911218,0.610512129380054,0.4177534390548053,0.43409490333919154,0.5223035163596228,1.2181940901896502,0.4527358631327551,0.21819409018965016
Bihar,7,1977,324,163,JNP,42.67936891968851,JNP,214,JP,295,1,Janata Party + allies,JNP,0,NA,1,3.153425925925926,2.86,0.3395061728395062,0.49726017817604734,0.4365079365079365,0.38887848010231374,0.4059753954305799,0.4212416659692582,1.1638118188178916,0.41466827317252414,0.16381181881789167
Bihar,8,1980,324,163,INC(I),34.19563546615959,INC(I),169,INC,353,0,No Coalition,INC(I),0,NA,1,3.565185185185185,3.39,0.4783950617283951,0.564827827145753,0.6150793650793651,0.48349507067647285,0.5922671353251319,0.6036732502022485,1.2918730407720322,0.5043111285404225,0.2918730407720322
Bihar,9,1985,324,163,INC,39.29704765705849,INC,196,INC,404,0,No Coalition,INC,0,NA,1,3.480864197530864,3.33,0.3950617283950617,0.554317495614421,0.5079365079365079,0.4687772027254275,0.5711775043936732,0.5395570061650905,1.2529320240609774,0.4770524168426841,0.25293202406097737
Bihar,10,1990,324,163,JD,25.61375156045801,JD,122,INC,197,1,National Front + allies,No Majority,1,JD,1,4.095061728395062,3.7,0.6234567901234568,0.6096385377232526,0.8015873015873015,0.546244577588418,0.7012302284710018,0.7514087650291517,1.410452963449584,0.5873170744147087,0.4104529634495838
Bihar,11,1995,324,163,JD,27.978281565139767,JD,167,INC,232,1,Congress + allies,JD,0,NA,1,4.418425925925926,4.17,0.4845679012345679,0.5982760481291478,0.623015873015873,0.5303334123751577,0.866432337434095,0.744724105224984,1.3949520760020018,0.5764664532014012,0.39495207600200183
Bihar,12,2000,324,163,RJD,28.34188149074251,RJD,124,BJP,182,1,NDA,No Majority,1,RJD,1,3.6971296296296297,3.45,0.6172839506172839,0.6165466063162274,0.7936507936507936,0.5559181108204645,0.6133567662565906,0.7035037799536921,1.3910904923069123,0.5737633446148385,0.39109049230691223
Bihar,13,2005,243,122,RJD,25.06749299840133,RJD,75,INC,145,1,UPA,No Majority,1,NA,1,4.31238683127572,3.85,0.691358024691358,0.46490509552492393,0.8888888888888888,0.3435708860854345,0.7539543057996486,0.8214215973442687,1.2822165460492834,0.49755158223449836,0.28221654604928337
Bihar,14,2005,243,122,RJD,23.458077527278903,JD(U),88,INC,145,1,UPA,No Majority,1,JD(U),1,3.4136213991769546,3.33,0.6378600823045267,0.4586919852646003,0.8201058201058201,0.3348705195837568,0.5711775043936732,0.6956416622497467,1.232949884881681,0.46306491941717665,0.23294988488168092
Bihar,15,2010,243,122,JD(U),22.581628491169088,JD(U),115,INC,206,1,UPA,No Majority,1,JD(U),1,4.111440329218107,3.85,0.5267489711934157,0.5271817519733437,0.6772486772486773,0.4307783736235846,0.7539543057996486,0.715601491524163,1.3082656466813902,0.5157859526769731,0.3082656466813903
Bihar,16,2015,243,122,BJP,24.417588463248443,RJD,80,BJP,282,0,No Coalition,No Majority,1,JD(U),0,3.305020576131687,3.03,0.6707818930041153,0.5684749739101854,0.8624338624338624,0.4886022572877592,0.4657293497363796,0.664081606085121,0.32447177175647063,0.22713024022952943,0.32447177175647063
Bihar,17,2020,243,122,RJD,23.105819054465325,RJD,75,BJP,303,0,No Coalition,No Majority,1,JD(U),0,3.285761316872428,3.12,0.691358024691358,0.5721514980924037,0.8888888888888888,0.49375058179792397,0.49736379613356774,0.6931263425112283,0.34223153487438607,0.23956207441207023,0.34223153487438607
Chhattisgarh,1,2003,90,46,BJP,39.25919227195822,BJP,50,BJP,182,1,NDA,BJP,0,NA,NA,3.235,3.03,0.4444444444444444,0.7127743793847097,0.5714285714285714,0.6906681568131239,0.4657293497363796,0.5185789605824755,NA,NA,0.358165974867564
Chhattisgarh,2,2008,90,46,BJP,40.333723368425325,BJP,50,INC,145,1,UPA,BJP,0,NA,1,3.0744444444444445,2.86,0.4444444444444444,0.7060580633121663,0.5714285714285714,0.6812631392093975,0.4059753954305799,0.48870198342957566,1.3329346473690917,0.5330542531583642,0.3329346473690917
Chhattisgarh,3,2013,90,46,BJP,41.038247926220265,BJP,49,INC,206,1,UPA,BJP,0,NA,0,2.9072222222222224,2.82,0.45555555555555555,0.7737936294320433,0.5857142857142857,0.7761148681743459,0.3919156414762741,0.48881496359527993,0.3793765610323984,0.2655635927226789,0.3793765610323984
Chhattisgarh,4,2018,90,46,INC,43.03562284237624,INC,68,BJP,282,0,No Coalition,INC,0,NA,1,2.9916666666666667,2.9,0.24444444444444444,0.7683811780129931,0.3142857142857143,0.7685356833465831,0.42003514938488573,0.3671604318353,1.282175893378369,0.4975231253648582,0.28217589337836885
Delhi,2,1972,56,29,INC,48.53550881772149,INC,44,INC,352,0,No Coalition,INC,0,NA,NA,2.31125,2.08,0.21428571428571427,0.6786592968507138,0.2755102040816326,0.6428959929781802,0.1318101933216169,0.20366019870162477,NA,NA,0.13093232567441454
Delhi,3,1977,56,29,JNP,52.575087577860955,JNP,46,JP,295,1,Janata Party + allies,JNP,0,NA,1,2.240535714285714,2.105,0.17857142857142858,0.5440576578312338,0.22959183673469388,0.4544101071450507,0.14059753954305798,0.18509468813887592,1.0841088970691664,0.35887622794841645,0.08410889706916636
Delhi,4,1983,55,28,INC,47.496100590683085,INC,33,INC,353,0,No Coalition,INC,0,NA,1,2.4163636363636365,2.27,0.4,0.5376052106756369,0.5142857142857143,0.4453745914799099,0.19859402460456943,0.3564398694451419,1.1587492612412824,0.4111244828688977,0.15874926124128247
Delhi,5,1993,70,36,BJP,42.82086184913022,BJP,49,INC,232,1,Congress + allies,BJP,0,NA,1,2.927142857142857,2.74,0.3,0.6069943911208272,0.3857142857142857,0.5425419160290095,0.36379613356766266,0.3747552096409742,1.2033204094804673,0.44232428663632706,0.20332040948046726
Delhi,6,1998,70,36,INC,47.75795329383333,INC,52,BJP,182,1,NDA,INC,0,NA,1,2.585857142857143,2.41,0.2571428571428571,0.48543438880655326,0.33061224489795915,0.37231854516227547,0.24780316344463976,0.2892077041712995,1.10767739166678,0.37537417416674596,0.10767739166677998
Delhi,7,2003,70,36,INC,48.130370194412784,INC,47,BJP,182,1,NDA,INC,0,NA,1,2.4517142857142855,2.33,0.32857142857142857,0.5341736420146765,0.42244897959183675,0.4405692840291981,0.21968365553602814,0.32106631756393245,1.1414519576550328,0.399016370358523,0.14145195765503288
